rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
1646,MED:38462287,38462287,,10.1016/j.artmed.2024.102787,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Modelling-based joint embedding of histology and genomics using canonical correlation analysis for breast cancer survival prediction.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
1670,MED:38871719,38871719,,10.1038/s41389-024-00521-6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comprehensive multi-omics analysis of breast cancer reveals distinct long-term prognostic subtypes.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
1683,MED:39126025,39126025,PMC11313538,10.3390/ijms25158456,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comprehensive Transcriptome Analysis Expands lncRNA Functional Profiles in Breast Cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
1738,MED:36697419,36697419,PMC9876915,10.1038/s41523-023-00506-5,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,The central role of pathology labs in breast cancer precision oncology: a call for action.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
1739,MED:36701650,36701650,,10.1200/jco.22.02863,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Prognostic Tests in Early-Stage Hormone Receptor-Positive Breast Cancer: An Opportunity to Refine Personalized Cancer Care.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
1743,MED:36753055,36753055,PMC10364497,10.1093/bjs/znad017,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Molecular profiling in contemporary breast cancer management.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
1748,MED:36819560,36819560,PMC9929799,10.21037/atm-22-6245,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Landscape of costimulatory molecule signature in breast cancer and its prognostic significance.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
1768,MED:37104057,37104057,PMC10683941,10.1093/bjs/znad103,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Neoadjuvant systemic therapy for breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
1812,MED:37585627,37585627,,10.1056/nejmoa2302344,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Omitting Radiotherapy after Breast-Conserving Surgery in Luminal A Breast Cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
1859,MED:34667023,34667023,PMC9401542,10.1158/1078-0432.ccr-21-2260,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Neoadjuvant Chemotherapy and Immunotherapy in Luminal B-like Breast Cancer: Results of the Phase II GIADA Trial.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
1912,MED:35568835,35568835,PMC9107692,10.1186/s12885-022-09656-4,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Prognostic significance of different molecular typing methods and immune status based on RNA sequencing in HR-positive and HER2-negative early-stage breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
1939,MED:35973227,35973227,PMC9628732,10.1158/1055-9965.epi-22-0013,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Obesity and Breast Cancer Metastasis across Genomic Subtypes.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
1940,MED:35987149,35987149,,10.1016/j.ctrv.2022.102454,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Tailoring neoadjuvant treatment of HR-positive/HER2-negative breast cancers: Which role for gene expression assays?,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2007,MED:33534788,33534788,PMC7857737,10.1371/journal.pone.0245042,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Survival outcomes are associated with genomic instability in luminal breast cancers.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2013,MED:33688252,33688252,PMC7935333,10.2147/cmar.s295951,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of Hub Genes and Pathways of Triple Negative Breast Cancer by Expression Profiles Analysis.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2035,MED:33947744,33947744,PMC8104131,10.1158/1055-9965.epi-20-1193,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Cancer Progress and Priorities: Breast Cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
2067,MED:34312396,34312396,PMC8313692,10.1038/s41523-021-00301-0,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Evaluation of multiple transcriptomic gene risk signatures in male breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2076,MED:34461263,34461263,,10.1016/j.annonc.2021.08.1993,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,false,Gene expression signatures for tailoring adjuvant chemotherapy of luminal breast cancer: the pathologists' perspective.,"Second-stage review identifies secondary, guideline, commentary, or perspective literature retained only for citation chaining.",classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2123,MED:31037288,31037288,PMC7850037,10.1093/jnci/djz042,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,HER2-Enriched Subtype and ERBB2 Expression in HER2-Positive Breast Cancer Treated with Dual HER2 Blockade.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2134,MED:31742342,31742342,PMC7357313,10.1093/jnci/djz206,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Borderline Estrogen Receptor-Positive Breast Cancers in Black and White Women.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2168,MED:32284770,32284770,PMC7143374,,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene Expression Profiling Tests for Early-Stage Invasive Breast Cancer: A Health Technology Assessment.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2176,MED:32380759,32380759,PMC7281553,10.3390/cancers12051165,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Hormone Receptor-Status Prediction in Breast Cancer Using Gene Expression Profiles and Their Macroscopic Landscape.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2191,MED:32528885,32528885,PMC7263173,10.3389/fonc.2020.00783,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,DGM-CM6: A New Model to Predict Distant Recurrence Risk in Operable Endocrine-Responsive Breast Cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2224,MED:32987715,32987715,PMC7598687,10.3390/cancers12102742,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,PIWI-Like 1 and PIWI-Like 2 Expression in Breast Cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2242,MED:33313083,33313083,PMC7723614,10.21037/atm-20-3216,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Cyclin-dependent kinases 4 and 6 inhibitors (CDK4/6i) versus chemotherapy in luminal B early breast cancer: lessons from the CORALLEEN trial.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
2244,MED:33369357,33369357,,10.1056/nejmra1307118,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,"Systemic Therapy for Estrogen Receptor-Positive, HER2-Negative Breast Cancer.","Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
2251,MED:36238609,36238609,PMC9431911,10.3348/jksr.2020.81.3.632,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Correlation between MR Image-Based Radiomics Features and Risk Scores Associated with Gene Expression Profiles in Breast Cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2263,MED:30342055,30342055,,10.1016/j.humpath.2018.10.005,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Subtypes in BRCA-mutated breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",classifier_method|second_stage_not_direct,false
2319,MED:31174485,31174485,PMC6556009,10.1186/s12885-019-5752-8,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Characterization of molecular scores and gene expression signatures in primary breast cancer, local recurrences and brain metastases.","Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2323,MED:31214499,31214499,PMC6558017,10.3389/fonc.2019.00454,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Should a Multigene Signature be Used in all Luminal Early Breast Cancers.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2373,MED:29138345,29138345,PMC6103440,10.1158/1078-0432.ccr-17-0996,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Novel Predictors of Breast Cancer Survival Derived from miRNA Activity Analysis.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2395,MED:29573665,29573665,,10.1016/j.ejca.2018.02.018,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Outcomes of single versus double hormone receptor-positive breast cancer. A GEICAM/9906 sub-study.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2397,MED:29588372,29588372,,10.1136/jclinpath-2017-204976,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Prognostic value of Ki67 analysed by cytology or histology in primary breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2405,MED:29748761,29748761,PMC7195858,10.1007/s10549-018-4816-9,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene expression in triple-negative breast cancer in relation to survival.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2411,MED:29845110,29845110,PMC5964115,10.1038/s41523-018-0063-9,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Prognostic gene expression assays in breast cancer: are two better than one?,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2420,MED:29951581,29951581,PMC6018637,10.1038/s41523-018-0067-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"TP53 protein levels, RNA-based pathway assessment, and race among invasive breast cancer cases.","Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2450,MED:30311638,30311638,PMC6294689,10.1002/cncr.31776,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Differences in molecular features of triple-negative breast cancers based on the age at diagnosis.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2468,MED:31360851,31360851,PMC6649719,10.1093/jncics/pky019,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Gene Expression Analyses in Breast Cancer: Sample Matters.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",classifier_method|second_stage_not_direct,false
2501,MED:28238312,28238312,,10.1016/j.gofs.2016.12.006,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,[Breast cancer management: The change is now!],"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
2512,MED:28376177,28376177,PMC6059180,10.1093/jnci/djw317,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Progesterone Receptor Isoform Ratio: A Breast Cancer Prognostic and Predictive Factor for Antiprogestin Responsiveness.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2566,MED:29168649,29168649,,10.2217/fon-2017-0427,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Utility of molecular tools for extended adjuvant endocrine therapy decisions in early breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
2569,MED:29228969,29228969,PMC5725885,10.1186/s13058-017-0914-6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Race-associated biological differences among luminal A and basal-like breast cancers in the Carolina Breast Cancer Study.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2576,MED:31360834,31360834,PMC6649766,10.1093/jncics/pkx008,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene Expression Assays for Early-Stage Hormone Receptor-Positive Breast Cancer: Understanding the Differences.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2593,MED:26711328,26711328,PMC4779705,10.1158/1055-9965.epi-15-0874,context,include,high,,true,Performance of Three-Biomarker Immunohistochemistry for Intrinsic Breast Cancer Subtyping in the AMBER Consortium.,"Second-stage review identifies a direct classifier, assay, platform, specimen, normalization, or implementation-comparison contribution relevant to the locked reliability question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_direct_method,false
2606,MED:26867046,26867046,,10.3310/hta20100,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,OPTIMA prelim: a randomised feasibility study of personalised care in the treatment of women with early breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2612,MED:26916072,26916072,,10.1038/modpathol.2016.34,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Digital image analysis outperforms manual biomarker assessment in breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2627,MED:27036195,27036195,PMC4818440,10.1186/s13058-016-0696-2,context,include,high,,true,Heterogeneity in global gene expression profiles between biopsy specimens taken peri-surgically from primary ER-positive breast carcinomas.,"Second-stage review identifies a direct classifier, assay, platform, specimen, normalization, or implementation-comparison contribution relevant to the locked reliability question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_direct_method,false
2629,MED:27082076,27082076,,10.1002/ijc.30142,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Subtype-specific micro-RNA expression signatures in breast cancer progression.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2646,MED:27312054,27312054,,10.1016/s1470-2045(16)30092-4,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,SPAG5: the ultimate marker of proliferation in early breast cancer?,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
2663,MED:27488523,27488523,PMC5026589,10.1158/0008-5472.can-15-3307,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Exercise and Prognosis on the Basis of Clinicopathologic and Molecular Features in Early-Stage Breast Cancer: The LACE and Pathways Studies.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2676,MED:27634900,27634900,PMC5356595,10.18632/oncotarget.11998,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comprehensive landscape of subtype-specific coding and non-coding RNA transcripts in breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2713,MED:25624431,25624431,,10.1200/jco.2014.58.2361,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Treatment with adjuvant endocrine therapy for early-stage breast cancer: is it forever?,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
2752,MED:25939896,25939896,PMC4511219,10.1093/annonc/mdv221,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,true,Tailoring therapies--improving the management of early breast cancer: St Gallen International Expert Consensus on the Primary Therapy of Early Breast Cancer 2015.,"Second-stage review identifies secondary, guideline, commentary, or perspective literature retained only for citation chaining.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2790,MED:26437901,26437901,PMC4595063,10.1186/s12916-015-0496-z,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Molecular essence and endocrine responsiveness of estrogen receptor-negative, progesterone receptor-positive, and HER2-negative breast cancer.","Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2794,MED:26467471,26467471,,10.1093/annonc/mdv478,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Guidelines for time-to-event end point definitions in breast cancer trials: results of the DATECAN initiative (Definition for the Assessment of Time-to-event Endpoints in CANcer trials).,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
2821,MED:24356621,24356621,,10.1093/annonc/mdt427,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Construction of novel immune-related signature for prediction of pathological complete response to neoadjuvant chemotherapy in human breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2837,MED:24645668,24645668,PMC4000128,10.1186/1471-2407-14-211,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Systematic assessment of prognostic gene signatures for breast cancer shows distinct influence of time and ER status.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2875,MED:25118204,25118204,,10.1093/jnci/dju211,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,false,Back to the basis: breast cancer heterogeneity from an etiological perspective.,"Second-stage review identifies secondary, guideline, commentary, or perspective literature retained only for citation chaining.",second_stage_not_direct,false
2925,MED:23396049,23396049,PMC6156084,10.1158/1078-0432.ccr-12-2549,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Uncovering the molecular secrets of inflammatory breast cancer biology: an integrated analysis of three distinct affymetrix gene expression datasets.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2927,MED:23404817,23404817,PMC3579595,10.1634/theoncologist.2012-0397,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular characterization of basal-like and non-basal-like triple-negative breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|second_stage_not_direct,false
2935,MED:23569319,23569319,,10.1200/jco.2012.48.4998,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Dual human epidermal growth factor receptor 2 (HER2) blockade and hormonal therapy for the treatment of primary HER2-positive breast cancer: one more step toward chemotherapy-free therapy.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
2943,MED:23697991,23697991,PMC3727144,10.1158/1078-0432.ccr-13-0623,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Lactate dehydrogenase B: a metabolic marker of response to neoadjuvant chemotherapy in breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
2960,MED:23960187,23960187,PMC3780642,10.1634/theoncologist.2013-0121,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Difference in therapeutic response between basal and nonbasal triple-negative breast cancers.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",outcome_or_treatment_in_title|second_stage_not_direct,false
2990,MED:26217109,26217109,PMC4041408,10.1016/j.ejcsup.2013.07.029,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Optimal approach in early breast cancer: Adjuvant and neoadjuvant treatment.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
2993,MED:21452023,21452023,,10.1007/s10549-011-1457-7,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,bc-GenExMiner: an easy-to-use online platform for gene prognostic analyses in breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title|second_stage_not_direct,false
3007,MED:22203580,22203580,,10.1007/s12282-011-0314-1,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Should we treat minimal breast cancer lesions?,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
3034,MED:22642766,22642766,,10.1111/j.1365-2559.2012.04262.x,context,exclude,low,no_relevant_discordance_stability_or_classifier_method,false,Variable performance of commercial epidermal growth factor receptor antibodies in detection of basal-like breast cancer.,"Second-stage review finds outcome, treatment, biomarker, taxonomy, or general molecular content without a direct contribution to the locked classifier reliability, uncertainty, preprocessing, or transport question.",second_stage_not_direct,false
