rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
1119,MED:22517820,22517820,,10.1093/annonc/mds067,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Targeting triple-negative breast cancer: optimising therapeutic outcomes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1120,MED:22564725,22564725,,10.1158/1535-7163.mct-11-0963,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Cyclin E2 overexpression is associated with endocrine resistance but not insensitivity to CDK2 inhibition in human breast cancer cells.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1121,MED:22637570,22637570,PMC3460194,10.1101/gr.137570.112,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Integrative analysis of genome-wide loss of heterozygosity and monoallelic expression at nucleotide resolution reveals disrupted pathways in triple-negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1122,MED:22637726,22637726,,10.1158/0008-5472.can-11-3917,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,CCR5 antagonist blocks metastasis of basal breast cancer cells.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1123,MED:22645612,22645612,PMC3356906,10.1155/2012/703858,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Advancements in the Treatment of Metastatic Breast Cancer (MBC): The Role of Ixabepilone.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1124,MED:22710377,22710377,,10.1039/c2mb25104c,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A taxonomy of organ-specific breast cancer metastases based on a protein-protein interaction network.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1125,MED:22713235,22713235,PMC3446329,10.1186/bcr3173,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Prognostic signatures in breast cancer: correlation does not imply causation.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1126,MED:22719844,22719844,PMC3377707,10.1371/journal.pone.0037646,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Stromal genes add prognostic information to proliferation and histoclinical markers: a basis for the next generation of breast cancer gene signatures.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
1127,MED:22740874,22740874,PMC3362514,10.3892/ol.2011.460,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Glyceollins as novel targeted therapeutic for the treatment of triple-negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1128,MED:22744170,22744170,,10.1097/pat.0b013e3283559e67,context,unclear,low,,false,Morphological and molecular analysis of a breast cancer cluster at the ABC Studio in Toowong.,No abstract is available; founder title-level adjudication is required.,,false
1129,MED:22807578,22807578,,10.1158/1535-7163.mct-11-0965,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Calcium channel TRPV6 as a potential therapeutic target in estrogen receptor-negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1130,MED:22820642,22820642,,10.1038/nm.2830,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Silencing of Irf7 pathways in breast cancer cells promotes bone metastasis through immune escape.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1131,MED:22833200,22833200,,10.1007/s10549-012-2177-3,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Feature extraction via composite scoring and voting in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1132,MED:22915408,22915408,,10.2214/ajr.11.7824,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Radiogenomic analysis of breast cancer using MRI: a preliminary study to define the landscape.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1133,MED:23203101,23203101,PMC3509617,10.3390/ijms131114898,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A DNA repair BRCA1 estrogen receptor and targeted therapy in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
1134,MED:23300383,23300383,PMC3531499,10.1371/journal.pbio.1001461,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,ELF5 suppresses estrogen sensitivity and underpins the acquisition of antiestrogen resistance in luminal breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1135,MED:23342258,23342258,PMC3544434,10.1002/cam4.3,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Triple-negative breast cancer: multipronged approach, single-arm pilot phase II study.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1136,MED:20686837,20686837,,10.1007/s10549-010-1055-0,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Rapamycin synergizes cisplatin sensitivity in basal-like breast cancer cells through up-regulation of p73.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1137,MED:21113657,21113657,,10.1007/s10549-010-1262-8,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,High-resolution genomic profiling of male breast cancer reveals differences hidden behind the similarities with female breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1138,MED:21125683,21125683,PMC3069504,10.1002/path.2808,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The molecular pathology of breast cancer progression.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1139,MED:21144683,21144683,,10.1016/j.maturitas.2010.10.012,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,New therapeutic approaches in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1140,MED:21203899,21203899,,10.1007/s10549-010-1333-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene expression profiling of luminal B breast cancers reveals NHERF1 as a new marker of endocrine resistance.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1141,MED:21220595,21220595,,10.1200/jco.2010.31.1258,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Magnetic resonance imaging response monitoring of breast cancer during neoadjuvant chemotherapy: relevance of breast cancer subtype.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1142,MED:21295272,21295272,PMC3050563,10.1016/j.stem.2010.12.007,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Genetic predisposition directs breast cancer phenotype by dictating progenitor cell fate.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1143,MED:21328542,21328542,PMC3395112,10.1002/emmm.201100121,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,ZNF703 gene amplification at 8p12 specifies luminal B breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1144,MED:21339811,21339811,PMC3037286,10.1371/journal.pone.0016950,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,High-resolution comparative genomic hybridization of inflammatory breast cancer and identification of candidate genes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1145,MED:21347257,21347257,PMC3037966,10.1371/journal.pone.0017163,context,unclear,moderate,,true,Gene expression profiles from formalin fixed paraffin embedded breast cancer tissue are largely comparable to fresh frozen matched tissue.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method,false
1146,MED:21367843,21367843,PMC3624623,10.1530/erc-10-0262,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Therapeutically activating RB: reestablishing cell cycle control in endocrine therapy-resistant breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1147,MED:21410345,21410345,,10.2217/whe.11.5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Basal phenotype breast cancer: implications for treatment and prognosis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
1148,MED:21421115,21421115,,10.1053/j.seminoncol.2011.01.007,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"""Targeting"" triple-negative breast cancer: the lessons learned from BRCA1-associated breast cancers.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1149,MED:21423775,21423775,PMC3053398,10.1371/journal.pone.0017845,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Combining gene signatures improves prediction of breast cancer survival.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1150,MED:21597921,21597921,PMC4324750,10.1007/s10549-011-1564-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Biologic markers determine both the risk and the timing of recurrence in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1151,MED:21677473,21677473,PMC3128144,10.1159/000292644,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The changing role of pathology in breast cancer diagnosis and treatment.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1152,MED:21712826,21712826,PMC3142808,10.1038/bjc.2011.228,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Prediction of outcome of early ER+ breast cancer is improved using a biomarker panel, which includes Ki-67 and p53.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1153,MED:21737487,21737487,,10.1158/0008-5472.can-11-0489,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,microRNA-associated progression pathways and potential therapeutic targets identified by integrated mRNA and microRNA expression profiling in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1154,MED:21777462,21777462,PMC3156788,10.1186/1476-4598-10-86,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Kinome expression profiling and prognosis of basal breast cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1155,MED:21916578,21916578,,10.1586/era.11.52,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Therapeutic potential of PARP inhibitors for metastatic breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1156,MED:21960707,21960707,PMC3216967,10.1093/jnci/djr393,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Assessment of Ki67 in breast cancer: recommendations from the International Ki67 in Breast Cancer working group.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1157,MED:21978456,21978456,PMC3262210,10.1186/bcr3035,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A clinically relevant gene signature in triple negative and basal-like breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1158,MED:22028643,22028643,PMC3197658,10.1371/journal.pcbi.1002240,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Most random gene expression signatures are significantly associated with breast cancer outcome.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1159,MED:22042793,22042793,PMC3242887,10.1158/0008-5472.can-11-1226,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,In vivo magnetic resonance imaging of the estrogen receptor in an orthotopic model of human breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1160,MED:22043057,22043057,,10.1093/jncimonographs/lgr034,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Endocrine therapy, new biologicals, and new study designs for presurgical studies in breast cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
1161,MED:22054462,22054462,,10.1016/j.annpat.2011.08.022,context,unclear,low,,false,[Proliferation evaluation by measuring Ki67 in breast neoplasms].,No abstract is available; founder title-level adjudication is required.,,false
1162,MED:22056878,22056878,,10.1038/onc.2011.506,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Synergistic antitumor activity of lapatinib and retinoids on a novel subtype of breast cancer with coamplification of ERBB2 and RARA.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
1163,MED:22220191,22220191,PMC3248403,10.1371/journal.pone.0028403,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Homogeneous datasets of triple negative breast cancers enable the identification of novel prognostic and predictive signatures.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
1164,MED:22295219,22295219,PMC3262573,10.4061/2011/352182,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular Mechanisms of Trastuzumab Resistance in HER2 Overexpressing Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1165,MED:30754111,30754111,,10.1586/eem.11.28,context,unclear,low,,false,"Endocrinology of breast cancer: results, tasks and hopes.",No abstract is available; founder title-level adjudication is required.,,false
1166,MED:19789946,19789946,,10.1007/s12282-009-0174-0,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A study of high-nuclear-grade breast cancer in Thailand:  subclassification and correlation with prognostic factors  and immunohistochemical study.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1167,MED:19851860,19851860,,10.1007/s10549-009-0594-8,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,High ACAT1 expression in estrogen receptor negative basal-like breast cancer cells is associated with LDL-induced proliferation.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1168,MED:19915977,19915977,,10.1007/s10549-009-0621-9,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Cyclin D1 is a direct target of JAG1-mediated Notch signaling in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1169,MED:20025868,20025868,,10.1016/j.yexmp.2009.12.003,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Protein and gene expression of estrogen receptor alpha and nuclear morphology of two breast cancer cell lines after different fixation methods.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
1170,MED:20101236,20101236,PMC2852518,10.1038/onc.2009.489,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Integrative molecular profiling of triple negative breast cancers identifies amplicon drivers and potential therapeutic targets.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1171,MED:20156340,20156340,PMC2872878,10.1186/gb-2010-11-2-r18,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A fuzzy gene expression-based computational approach improves breast cancer prognostication.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1172,MED:20158879,20158879,PMC2822536,10.1186/1471-2164-11-s1-s8,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Bimodal gene expression patterns in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
1173,MED:20171798,20171798,,10.1016/j.ijrobp.2009.04.059,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The association between biological subtype and isolated regional nodal failure after breast-conserving therapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1174,MED:20203221,20203221,,10.1136/jcp.2009.073908,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Adenoid cystic carcinomas of the breast and salivary glands (or 'The strange case of Dr Jekyll and Mr Hyde' of exocrine gland carcinomas).,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1175,MED:20306832,20306832,,10.1053/j.semdp.2009.12.003,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Neuroendocrine differentiation in breast cancer: established facts and unresolved problems.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1176,MED:20373039,20373039,PMC2924493,10.1245/s10434-010-1008-1,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The relevance of breast cancer subtypes in the outcome of neoadjuvant chemotherapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
1177,MED:20374025,20374025,,10.1517/13543781003718858,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene expression profiles as an additional tool to conventional predictive factors to assist in management of early endocrine responsive breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1178,MED:20395444,20395444,PMC2877852,10.2353/ajpath.2010.091125,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Wnt/beta-catenin pathway activation is enriched in basal-like breast cancers and predicts poor outcome.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1179,MED:20403033,20403033,,10.1111/j.1440-1827.2010.02522.x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comparison of immunohistochemistry assays and real-time reverse transcription-polymerase chain reaction for analyzing hormone receptor status in human breast carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
1180,MED:20406990,20406990,,10.1158/0008-5472.can-09-4120,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,FOXC1 is a potential prognostic biomarker with functional significance in basal-like breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1181,MED:20410059,20410059,PMC3112174,10.1158/1078-0432.ccr-09-3153,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The transcriptional coregulator RIP140 represses E2F1 activity and discriminates breast cancer subtypes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
1182,MED:20426817,20426817,PMC2873424,10.1186/1756-9966-29-39,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Basal keratin expression in breast cancer by quantification of mRNA and by immunohistochemistry.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
1183,MED:20432524,20432524,,10.1038/nrclinonc.2010.56,context,unclear,low,,false,SSP reliability for breast cancer.,No abstract is available; founder title-level adjudication is required.,,false
1184,MED:20436503,20436503,,10.1038/modpathol.2010.55,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Issues and updates: evaluating estrogen receptor-alpha, progesterone receptor, and HER2 in breast cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1185,MED:20453835,20453835,,10.1038/modpathol.2010.82,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Genomic and immunohistochemical analysis of adenosquamous carcinoma of the breast.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1186,MED:20459554,20459554,PMC2855864,10.1111/j.1365-2559.2010.03503.x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Determination of HER2 amplification in primary breast cancer using dual-colour chromogenic in situ hybridization is comparable to fluorescence in situ hybridization: a European multicentre study involving 168 specimens.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
1187,MED:20500230,20500230,,10.1111/j.1365-2559.2010.03568.x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Breast cancer precursors revisited: molecular features and progression pathways.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1188,MED:20519027,20519027,PMC2917015,10.1186/bcr2571,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,What do we learn from HER2-positive breast cancer genomic profiles?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1189,MED:20519679,20519679,PMC2935316,10.1056/nejmoa0909638,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Longer therapy, iatrogenic amenorrhea, and survival in early breast cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|outcome_or_treatment_in_title,false
1190,MED:20528234,20528234,,10.2217/fon.10.56,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,DNA amplifications in breast cancer: genotypic-phenotypic correlations.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1191,MED:20607258,20607258,PMC2936680,10.1007/s00268-010-0683-1,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Is breast cancer the same disease in Asian and Western countries?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1192,MED:20697068,20697068,PMC2953969,10.1200/jco.2010.28.4273,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Genomic index of sensitivity to endocrine therapy for breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1193,MED:20698951,20698951,PMC2933619,10.1186/1476-4598-9-213,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Loss, mutation and deregulation of L3MBTL4 in breast cancers.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1194,MED:20713713,20713713,PMC2932589,10.1073/pnas.1004900107,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Core epithelial-to-mesenchymal transition interactome gene-expression signature is associated with claudin-low and metaplastic breast cancer subtypes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1195,MED:20799872,20799872,,10.2217/fon.10.97,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Potential role of PI3K inhibitors in the treatment of breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1196,MED:20842218,20842218,PMC2931354,10.7150/jca.1.6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Breast cancer heterogeneity: mechanisms, proofs, and implications.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1197,MED:20842729,20842729,,10.1002/gcc.20822,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"BARD1 homozygous deletion, a possible alternative to BRCA1 mutation in basal breast cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1198,MED:20920193,20920193,PMC3096968,10.1186/bcr2719,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Extreme loss of immunoreactive p-Akt and p-Erk1/2 during routine fixation of primary breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1199,MED:20948315,20948315,PMC3055199,10.4161/cc.9.20.13454,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"RB-pathway disruption in breast cancer: differential association with disease subtypes, disease-specific prognosis and therapeutic response.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
1200,MED:20959472,20959472,,10.1158/0008-5472.can-10-1039,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Prognostic and therapeutic implications of distinct kinase expression patterns in different subtypes of breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
1201,MED:21037853,21037853,PMC2878980,10.2174/138920210791110951,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Breast cancer in the personal genomics era.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1202,MED:21080741,21080741,,10.2165/11538150-000000000-00000,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Triple-negative breast cancer: epidemiology and management options.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1203,MED:21121833,21121833,,10.1056/nejmoa0910320,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Adjuvant docetaxel for high-risk, node-negative breast cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
1204,MED:21163763,21163763,,10.1556/monkol.54.2010.4.6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,[Triple-negative breast carcinoma--rewiev of current literature].,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1205,MED:21228925,21228925,PMC3016101,,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Absence of microsatellite instability in mucinous carcinomas of the breast.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
1206,MED:21779430,21779430,PMC3092264,10.1177/1947601910395583,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of the YES1 Kinase as a Therapeutic Target in Basal-Like Breast Cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
