rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
289,MED:39673215,39673215,,10.1177/01926233241303898,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Trends and Challenges of the Modern Pathology Laboratory for Biopharmaceutical Research Excellence.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
290,MED:39746183,39746183,,10.1080/09553002.2024.2445582,context,exclude,high,nonhuman_or_no_primary_human_tumor_cohort,true,Examination of immunohistochemical of the effects of flattened and unflattened radiotherapy beams in nude mice breast cancer xenografts.,The record is nonhuman or cell-line focused without a primary human tumor cohort.,nonhuman_in_title,false
291,MED:39933135,39933135,,10.1200/edbk-25-471942,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,New Treatment Options for Non-Muscle-Invasive Bladder Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
292,MED:39972137,39972137,PMC11922762,10.1038/s41586-025-08585-z,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Human-correlated genetic models identify precision therapy for liver cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
293,MED:39972282,39972282,PMC11837470,10.1186/s10020-024-01049-6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Pharmacogenomics-based subtype decoded implications for risk stratification and immunotherapy in pancreatic adenocarcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
294,MED:40038532,40038532,,10.1038/s41435-025-00322-w,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Multi-omics clustering analysis carries out the molecular-specific subtypes of thyroid carcinoma: implicating for the precise treatment strategies.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
295,MED:40074890,40074890,PMC12003176,10.1038/s41586-025-08677-w,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Hepatic stellate cells control liver zonation, size and functions via R-spondin 3.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
296,MED:40100446,40100446,PMC11919952,10.1007/s00432-025-06159-0,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Developing and validating a prognostic disulfidptosis-related signature for glioblastoma: predicting radioresistance and synergestic effect with immunotherapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|outcome_or_treatment_in_title,false
297,MED:40132216,40132216,,10.1097/ju.0000000000004542,context,unclear,low,,false,Hybrid 3-Tier Bladder Cancer Grade: The Mutually Beneficial Marriage of 2 Grading Systems.,No abstract is available; founder title-level adjudication is required.,,false
298,MED:40180929,40180929,PMC11968977,10.1038/s41467-025-58569-w,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Integrated proteogenomic characterization of localized prostate cancer identifies biological insights and subtype-specific therapeutic strategies.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
299,MED:40234449,40234449,PMC12000370,10.1038/s41467-025-58809-z,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Disrupting bile acid metabolism by suppressing Fxr causes hepatocellular carcinoma induced by YAP activation.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
300,MED:40341678,40341678,PMC12062415,10.1038/s41698-025-00912-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Enhanced efficacy of ipilimumab plus nivolumab in angiogenic subtypes of metastatic clear-cell renal cell carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
301,MED:40357363,40357363,PMC12066562,10.3389/fgene.2025.1586867,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Exploring WNT pathway dysregulation in serrated colorectal cancer for improved diagnostic and therapeutic strategies.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
302,MED:40381905,40381905,,10.1016/j.biocel.2025.106801,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Deciphering the molecular heterogeneity of soft tissue sarcoma by integrating multiomics and single cell sequence.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
303,MED:40393982,40393982,PMC12092639,10.1038/s41389-025-00560-7,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,TGF-β signaling redirects Sox11 gene regulatory activity to promote partial EMT and collective invasion of oncogenically transformed intestinal organoids.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
304,MED:40605119,40605119,PMC12225047,10.1186/s40164-025-00682-z,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Bladder cancer subtypes exhibit limited plasticity across different microenvironments and in metastases.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
305,MED:40651942,40651942,PMC12255818,10.1038/s41467-025-61448-z,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Androgen receptor promotes arachidonic acid metabolism and angiogenic microenvironment in AFP-negative hepatocellular carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
306,MED:40770356,40770356,PMC12330160,10.1186/s12967-025-06908-2,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Distinctive chromosomal, mutational and transcriptional profiling in colon versus rectal cancers.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
307,MED:40781157,40781157,,10.1038/s41388-025-03532-8,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of RAPGEF3 as the therapeutic vulnerability of basal-subtype lung squamous cell carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
308,MED:40813507,40813507,PMC12354413,10.1007/s12672-025-03415-0,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Diagnostic potential of the B9D2 gene in colorectal cancer based on whole blood gene expression data and machine learning.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
309,MED:40861318,40861318,PMC12371228,10.1177/23523735251370895,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Evaluation of gene expression-based predictors of lymph node metastasis in bladder cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
310,MED:40864324,40864324,PMC12391576,10.1007/s12672-025-03232-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Metabolic genes interaction perturbation network identified and validated CD24 as a novel prognostic gene in hepatocellular carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
311,MED:40893664,40893664,PMC12392588,10.47248/chp2502010005,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Molecular Characteristics, Heterogeneity, Plasticity, and Cell of Origin of Neuroendocrine Bladder Cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
312,MED:40946101,40946101,,10.1038/s41388-025-03564-0,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,FOXA2 sensitizes endometrial carcinoma to progestin-mediated conservative therapy by triggering PR transcriptional activation.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
313,MED:41074024,41074024,PMC12512465,10.1186/s12964-025-02424-4,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Integrating the secretome and interactome to identify novel biomarkers and therapeutic targets in colorectal cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
314,MED:41110692,41110692,,10.1016/j.annonc.2025.09.017,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"ALBAN (GETUG-AFU 37): a phase III, randomized, open-label international trial of intravenous atezolizumab and intravesical Bacillus Calmette-Guérin (BCG) versus BCG alone in BCG-naive high-risk, non-muscle-invasive bladder cancer (NMIBC).","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
315,MED:41115436,41115436,,10.1016/s0140-6736(25)01897-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Durvalumab in combination with BCG for BCG-naive, high-risk, non-muscle-invasive bladder cancer (POTOMAC): final analysis of a randomised, open-label, phase 3 trial.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
316,MED:41306770,41306770,PMC12645450,10.34133/research.0996,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Targeting Matrix Metalloproteinase-9 to Alleviate T Cell Exhaustion and Improve Sepsis Prognosis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
317,MED:41336378,41336378,,10.1109/embc58623.2025.11253004,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Immunohistochemistry prediction using H-score in cancer diagnosis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
318,MED:41417784,41417784,PMC12716744,10.1371/journal.pone.0336792,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A novel prognostic model for lung squamous cell carcinoma based on multi-omics analysis and machine learning.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
319,MED:41425537,41425537,PMC12715591,10.1002/bco2.70131,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Long non-coding RNAs define favourable biology in high-risk non-muscle-invasive bladder cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
320,MED:41438986,41438986,PMC12719270,10.3389/fonc.2025.1670574,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular mechanisms and translational advances in bladder cancer: from driver genes to precision therapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
321,PPR:PPR1006589,,,10.1101/2025.04.13.648567,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Targeting protein glycosylation and cholesterol metabolism in chemoresistant pancreatic cancer,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
322,MED:37604982,37604982,,10.1038/s41585-023-00805-3,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Bioinformatics in urology - molecular characterization of pathophysiology and response to treatment.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
323,MED:37697139,37697139,,10.1007/s12094-023-03319-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comprehensive profiling of enhancer RNA in stage II/III colorectal cancer defines two prognostic subtypes with implications for immunotherapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
324,MED:38116696,38116696,PMC10902307,10.1111/jcmm.18065,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Whole-transcriptome defines novel glucose metabolic subtypes in colorectal cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
325,MED:38128631,38128631,,10.1016/j.critrevonc.2023.104236,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Predictors of response to neoadjuvant therapy in urothelial cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
326,MED:38143235,38143235,PMC10876206,10.1002/cac2.12513,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Multiomics analysis reveals metabolic subtypes and identifies diacylglycerol kinase α (DGKA) as a potential therapeutic target for intrahepatic cholangiocarcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
327,MED:38153233,38153233,,10.1021/acs.jproteome.3c00626,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Cellular Ligand-Receptor Perturbations Unravel MEIS2 as a Key Factor for the Aggressive Progression and Prognosis in Stage II/III Colorectal Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
328,MED:38269520,38269520,,10.1002/cbf.3913,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Unleashing the potential of gene signatures as prognostic and predictive tools: A step closer to personalized medicine in hepatocellular carcinoma (HCC).,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
329,MED:38355607,38355607,PMC10866910,10.1038/s41467-024-45714-0,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gene-expression-based T-Cell-to-Stroma Enrichment (TSE) score predicts response to immune checkpoint inhibitors in urothelial cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
330,MED:38361033,38361033,PMC10937392,10.1038/s41588-024-01662-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Multi-omic profiling of clear cell renal cell carcinoma identifies metabolic reprogramming associated with disease progression.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
331,MED:38445415,38445415,,10.1002/ctm2.1606,context,unclear,low,,false,MOVICShiny: An interactive website for multi-omics integration and visualisation in cancer subtyping.,No abstract is available; founder title-level adjudication is required.,classifier_method,false
332,MED:38461356,38461356,PMC10924944,10.1038/s42003-024-05980-6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Crosstalk of cell death pathways unveils an autophagy-related gene AOC3 as a critical prognostic marker in colorectal cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
333,MED:38478609,38478609,PMC12697574,10.1126/sciadv.add9342,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Clonal dominance defines metastatic dissemination in pancreatic cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
334,MED:38819254,38819254,PMC11141296,10.1093/bib/bbae260,context,unclear,moderate,,true,PIPET: predicting relevant subpopulations in single-cell data using phenotypic information from bulk data.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method,false
335,MED:38844794,38844794,,10.1038/s41591-024-03025-3,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Oncolytic adenoviral therapy plus pembrolizumab in BCG-unresponsive non-muscle-invasive bladder cancer: the phase 2 CORE-001 trial.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|outcome_or_treatment_in_title,false
336,MED:39004948,39004948,PMC11462940,10.1111/cas.16275,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Nucleocytoplasmic β-catenin expression contributes to neuroendocrine differentiation in muscle invasive bladder cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
337,MED:39103908,39103908,PMC11302107,10.1186/s40164-024-00546-y,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Overexpression of ESYT3 improves radioimmune responses through activating cGAS-STING pathway in lung adenocarcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
338,MED:39107471,39107471,PMC11303707,10.1038/s41598-024-69285-8,context,exclude,high,review_editorial_or_commentary_for_citation_chaining_only,true,Systematic review and feasibility study on pre-analytical factors and genomic analyses on archival formalin-fixed paraffin-embedded breast cancer tissue.,The title identifies secondary literature retained only for citation chaining.,strong_method_in_record|classifier_method|secondary_literature_in_title,false
339,MED:39209804,39209804,PMC11362569,10.1038/s41467-024-51698-8,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,An atlas of the human liver diurnal transcriptome and its perturbation by hepatitis C virus infection.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
340,MED:39236711,39236711,PMC11415227,10.1016/j.cels.2024.08.004,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Discovery of therapeutic targets in cancer using chromatin accessibility and transcriptomic data.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
341,MED:39263156,39263156,PMC11388765,10.1016/j.heliyon.2024.e36155,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular precision medicine: Multi-omics-based stratification model for acute myeloid leukemia.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
342,MED:39273023,39273023,PMC11394107,10.3390/cells13171451,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Context-Dependent Distinct Roles of SOX9 in Combined Hepatocellular Carcinoma-Cholangiocarcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
343,MED:39299443,39299443,,10.1016/j.annonc.2024.09.008,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Basal/squamous and mixed subtype bladder cancers present poor outcomes after neoadjuvant chemotherapy in the VESPER trial.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
344,MED:39327501,39327501,,10.1038/s43018-024-00824-y,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Spatial single-cell protein landscape reveals vimentin<sup>high</sup> macrophages as immune-suppressive in the microenvironment of hepatocellular carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
345,MED:39341452,39341452,,10.1016/j.canlet.2024.217262,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Integrated proteomic and glycoproteomic analysis reveals heterogeneity and molecular signatures of brain metastases from lung adenocarcinomas.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
346,MED:39387560,39387560,PMC11469432,10.1080/07853890.2024.2412831,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,An integrative analysis based on multiple cell death patterns identifies an immunosuppressive subtype and establishes a prognostic signature in lower-grade glioma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
347,MED:39465009,39465009,PMC11502078,10.37349/etat.2024.00274,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Upper tract urothelial cancer (UTUC) genomic profiling and correlation regarding benefit of platinum-based chemotherapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
348,PPR:PPR856785,,,10.1101/2024.05.22.595319,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Therapeutic potential of SOX9 dysruption in Combined Hepatocellular Carcinoma-Cholangiocarcinoma,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
349,MED:35817555,35817555,,10.1136/gutjnl-2021-326483,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Regulatory enhancer profiling of mesenchymal-type gastric cancer reveals subtype-specific epigenomic landscapes and targetable vulnerabilities.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
350,MED:35982221,35982221,,10.1038/s41417-022-00520-y,context,unclear,moderate,,true,Hidden patterns of gene expression provide prognostic insight for colorectal cancer.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
351,MED:36911092,36911092,PMC10000275,10.1002/agm2.12241,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Characteristics of circulating small noncoding RNAs in plasma and serum during human aging.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
352,MED:36933293,36933293,PMC10031146,10.1016/j.tranon.2023.101651,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"An exosome-related lncRNA signature correlates with prognosis, immune microenvironment, and therapeutic responses in hepatocellular carcinoma.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
353,MED:36949954,36949954,PMC10025374,10.3389/fimmu.2023.1133166,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Immune response and drug therapy based on ac4C-modified gene in pancreatic cancer typing.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
354,MED:36999534,36999534,,10.1097/hep.0000000000000362,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Hepatocellular carcinomas, exhibiting intratumor fibrosis, express cancer-specific extracellular matrix remodeling and WNT/TGFB signatures, associated with poor outcome.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
355,MED:37079732,37079732,PMC10159654,10.1093/bioinformatics/btad201,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"CONNECTOR, fitting and clustering of longitudinal data to reveal a new risk stratification system.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
356,MED:37091151,37091151,PMC10113630,10.3389/fonc.2023.1169395,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification and verification of prognostic cancer subtype based on multi-omics analysis for kidney renal papillary cell carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_title|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
357,MED:37105962,37105962,PMC10140274,10.1038/s41467-023-37568-9,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Expression-based subtypes define pathologic response to neoadjuvant immune-checkpoint inhibitors in muscle-invasive bladder cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
358,MED:37178426,37178426,PMC11797266,10.1007/s00432-023-04831-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular cluster mining of high-grade serous ovarian cancer via multi-omics data analysis aids precise medicine.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
359,MED:37305457,37305457,PMC10256830,10.1016/j.heliyon.2023.e15693,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Construction and validation of programmed cell death-based molecular clusters for prognostic and therapeutic significance of clear cell renal cell carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
360,MED:37315151,37315151,PMC10628562,10.1093/oncolo/oyad173,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Racial Disparities in MiT Family Translocation Renal Cell Carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
361,MED:37329888,37329888,,10.1016/j.immuni.2023.05.017,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Sublethal necroptosis signaling promotes inflammation and liver cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
362,MED:37331416,37331416,,10.1016/j.cellsig.2023.110774,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Crosstalk between regulated cell death and immunity in redox dyshomeostasis for pancreatic cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
363,MED:37414853,37414853,,10.1038/s41417-023-00639-6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Features of metabolism associated molecular patterns in pancreatic ductal adenocarcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
364,MED:37468054,37468054,,10.1016/j.cellsig.2023.110811,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Genome-scale CRISPR-Cas9 screening stratifies pancreatic cancer with distinct outcomes and immunotherapeutic efficacy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
365,MED:37634557,37634557,,10.1016/j.jbi.2023.104479,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,An omics data analysis method based on feature linear relationship and graph convolutional network.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
366,MED:37686510,37686510,PMC10486496,10.3390/cancers15174234,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Association of Hepatobiliary Phase of Gadoxetic-Acid-Enhanced MRI Imaging with Immune Microenvironment and Response to Atezolizumab Plus Bevacizumab Treatment.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
367,MED:37853949,37853949,PMC10585196,10.1002/ctm2.1450,context,unclear,low,,false,Identification and validation of GABA-driven subtypes and prognosis signature of lung adenocarcinoma.,No abstract is available; founder title-level adjudication is required.,classifier_method|outcome_or_treatment_in_title,false
368,MED:37871701,37871701,,10.1016/j.annonc.2023.09.3116,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Erdafitinib in BCG-treated high-risk non-muscle-invasive bladder cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
369,MED:37885006,37885006,PMC10601329,10.1186/s12920-023-01687-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Inflammatory response-based prognostication and personalized therapy decisions in clear cell renal cell cancer to aid precision oncology.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
